ID,名称,装备位,说明,大图标,小图标,绑定,允许出售,价格id,状态ID,基础属性ID,升级属性分配比例ID,星级,觉醒后装备ID,觉醒消耗ID,武器ID,战斗力初值,战斗力倍数,战斗力系数,觉醒描述
24111,神使腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,1,24112,jx_6_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24112,神使腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,2,24113,jx_6_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24113,神使腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,3,24114,jx_6_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24114,神使腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,4,24115,jx_6_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24115,神使腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25110,疾行之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,0,25111,jx_7_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25111,飞腾之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,1,25112,jx_7_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25112,飞腾之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,2,25113,jx_7_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25113,飞腾之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,3,25114,jx_7_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25114,飞腾之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,4,25115,jx_7_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25115,飞腾之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26110,异界护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,0,26111,jx_8_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26111,神使护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,1,26112,jx_8_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26112,神使护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,2,26113,jx_8_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26113,神使护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,3,26114,jx_8_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26114,神使护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,4,26115,jx_8_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26115,神使护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27110,诡诈之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,0,27111,jx_9_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27111,雄辩者神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,1,27112,jx_9_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27112,雄辩者神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,2,27113,jx_9_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27113,雄辩者神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,3,27114,jx_9_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27114,雄辩者神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,4,27115,jx_9_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27115,雄辩者神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21120,浴火之锤,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,0,21121,jx_10_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21121,火神之锤,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,1,21122,jx_10_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21122,火神之锤,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,2,21123,jx_10_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21123,火神之锤,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,3,21124,jx_10_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21124,火神之锤,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,4,21125,jx_10_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21125,火神之锤,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22120,百炼护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,0,22121,jx_4_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22121,匠神护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,1,22122,jx_4_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22122,匠神护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,2,22123,jx_4_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22123,匠神护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,3,22124,jx_4_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22124,匠神护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,4,22125,jx_4_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22125,匠神护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23120,巧匠护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,0,23121,jx_5_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23121,匠神护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,1,23122,jx_5_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23122,匠神护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,2,23123,jx_5_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23123,匠神护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,3,23124,jx_5_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23124,匠神护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,4,23125,jx_5_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23125,匠神护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24120,热忱腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,0,24121,jx_6_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24121,火神腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,1,24122,jx_6_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24122,火神腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,2,24123,jx_6_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24123,火神腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,3,24124,jx_6_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24124,火神腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,4,24125,jx_6_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24125,火神腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25120,跛者之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,0,25121,jx_7_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25121,尊荣之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,1,25122,jx_7_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25122,尊荣之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,2,25123,jx_7_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25123,尊荣之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,3,25124,jx_7_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25124,尊荣之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,4,25125,jx_7_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25125,尊荣之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26120,忒提斯护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,0,26121,jx_8_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26121,火神护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,1,26122,jx_8_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26122,火神护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,2,26123,jx_8_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26123,火神护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,3,26124,jx_8_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26124,火神护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,4,26125,jx_8_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26125,火神护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27120,荆棘戒指,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,0,27121,jx_9_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27121,劝谕神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,1,27122,jx_9_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27122,劝谕神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,2,27123,jx_9_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27123,劝谕神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,3,27124,jx_9_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27124,劝谕神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,4,27125,jx_9_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27125,劝谕神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21140,复仇凶匕,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,0,21141,jx_10_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21141,仲裁神匕,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,1,21142,jx_10_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21142,仲裁神匕,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,2,21143,jx_10_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21143,仲裁神匕,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,3,21144,jx_10_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21144,仲裁神匕,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,4,21145,jx_10_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21145,仲裁神匕,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22140,孚里埃护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,0,22141,jx_4_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22141,复仇者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,1,22142,jx_4_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22142,复仇者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,2,22143,jx_4_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22143,复仇者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,3,22144,jx_4_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22144,复仇者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,4,22145,jx_4_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22145,复仇者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23140,哈比护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,0,23141,jx_5_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23141,掠夺者护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,1,23142,jx_5_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23142,掠夺者护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,2,23143,jx_5_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23143,掠夺者护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,3,23144,jx_5_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23144,掠夺者护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,4,23145,jx_5_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23145,掠夺者护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24140,狄赖护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,0,24141,jx_6_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24141,战栗腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,1,24142,jx_6_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24142,战栗腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,2,24143,jx_6_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24143,战栗腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,3,24144,jx_6_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24144,战栗腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,4,24145,jx_6_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24145,战栗腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25140,潜形之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,0,25141,jx_7_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25141,匿影之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,1,25142,jx_7_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25142,匿影之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,2,25143,jx_7_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25143,匿影之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,3,25144,jx_7_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25144,匿影之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,4,25145,jx_7_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25145,匿影之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26140,惩罚护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,0,26141,jx_8_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26141,正义护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,1,26142,jx_8_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26142,正义护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,2,26143,jx_8_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26143,正义护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,3,26144,jx_8_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26144,正义护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,4,26145,jx_8_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26145,正义护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27140,黑曜之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,0,27141,jx_9_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27141,守护者神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,1,27142,jx_9_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27142,守护者神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,2,27143,jx_9_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27143,守护者神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,3,27144,jx_9_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27144,守护者神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,4,27145,jx_9_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27145,守护者神戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
