ID,名称,装备位,说明,大图标,小图标,绑定,允许出售,价格id,状态ID,基础属性ID,升级属性分配比例ID,星级,觉醒后装备ID,觉醒消耗ID,武器ID,战斗力初值,战斗力倍数,战斗力系数,觉醒描述
27105,善神之戒(雅典娜),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21110,埃兰战斧(赫尔墨斯),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,0,21111,jx_10_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21111,亚述狂战斧(赫尔墨斯),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,1,21112,jx_10_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21112,亚述狂战斧(赫尔墨斯),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,2,21113,jx_10_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21113,亚述狂战斧(赫尔墨斯),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,3,21114,jx_10_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21114,亚述狂战斧(赫尔墨斯),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,4,21115,jx_10_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21115,亚述狂战斧(赫尔墨斯),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22110,暴狂者护肩(赫尔墨斯),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,0,22111,jx_4_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22111,吐火罗护肩(赫尔墨斯),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,1,22112,jx_4_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22112,吐火罗护肩(赫尔墨斯),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,2,22113,jx_4_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22113,吐火罗护肩(赫尔墨斯),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,3,22114,jx_4_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22114,吐火罗护肩(赫尔墨斯),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,4,22115,jx_4_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22115,吐火罗护肩(赫尔墨斯),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23110,支配护手(赫尔墨斯),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,0,23111,jx_5_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23111,新月护手(赫尔墨斯),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,1,23112,jx_5_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23112,新月护手(赫尔墨斯),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,2,23113,jx_5_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23113,新月护手(赫尔墨斯),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,3,23114,jx_5_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23114,新月护手(赫尔墨斯),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,4,23115,jx_5_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23115,新月护手(赫尔墨斯),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24110,嗜欲者护腰(赫尔墨斯),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,0,24111,jx_6_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24111,帕提亚护腰(赫尔墨斯),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,1,24112,jx_6_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24112,帕提亚护腰(赫尔墨斯),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,2,24113,jx_6_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24113,帕提亚护腰(赫尔墨斯),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,3,24114,jx_6_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24114,帕提亚护腰(赫尔墨斯),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,4,24115,jx_6_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24115,帕提亚护腰(赫尔墨斯),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25110,巡游者护靴(赫尔墨斯),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,0,25111,jx_7_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25111,俾路支护靴(赫尔墨斯),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,1,25112,jx_7_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25112,俾路支护靴(赫尔墨斯),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,2,25113,jx_7_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25113,俾路支护靴(赫尔墨斯),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,3,25114,jx_7_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25114,俾路支护靴(赫尔墨斯),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,4,25115,jx_7_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25115,俾路支护靴(赫尔墨斯),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26110,列王护身符(赫尔墨斯),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,0,26111,jx_8_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26111,先知护身符(赫尔墨斯),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,1,26112,jx_8_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26112,先知护身符(赫尔墨斯),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,2,26113,jx_8_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26113,先知护身符(赫尔墨斯),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,3,26114,jx_8_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26114,先知护身符(赫尔墨斯),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,4,26115,jx_8_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26115,先知护身符(赫尔墨斯),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27110,帝权之戒(赫尔墨斯),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,0,27111,jx_9_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27111,善神之戒(赫尔墨斯),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,1,27112,jx_9_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27112,善神之戒(赫尔墨斯),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,2,27113,jx_9_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27113,善神之戒(赫尔墨斯),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,3,27114,jx_9_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27114,善神之戒(赫尔墨斯),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,4,27115,jx_9_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27115,善神之戒(赫尔墨斯),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21120,埃兰战斧(赫菲斯托斯),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,0,21121,jx_10_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21121,亚述狂战斧(赫菲斯托斯),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,1,21122,jx_10_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21122,亚述狂战斧(赫菲斯托斯),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,2,21123,jx_10_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21123,亚述狂战斧(赫菲斯托斯),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,3,21124,jx_10_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21124,亚述狂战斧(赫菲斯托斯),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,4,21125,jx_10_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21125,亚述狂战斧(赫菲斯托斯),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22120,暴狂者护肩(赫菲斯托斯),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,0,22121,jx_4_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22121,吐火罗护肩(赫菲斯托斯),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,1,22122,jx_4_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22122,吐火罗护肩(赫菲斯托斯),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,2,22123,jx_4_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22123,吐火罗护肩(赫菲斯托斯),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,3,22124,jx_4_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22124,吐火罗护肩(赫菲斯托斯),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,4,22125,jx_4_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22125,吐火罗护肩(赫菲斯托斯),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23120,支配护手(赫菲斯托斯),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,0,23121,jx_5_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23121,新月护手(赫菲斯托斯),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,1,23122,jx_5_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23122,新月护手(赫菲斯托斯),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,2,23123,jx_5_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23123,新月护手(赫菲斯托斯),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,3,23124,jx_5_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23124,新月护手(赫菲斯托斯),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,4,23125,jx_5_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23125,新月护手(赫菲斯托斯),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24120,嗜欲者护腰(赫菲斯托斯),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,0,24121,jx_6_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24121,帕提亚护腰(赫菲斯托斯),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,1,24122,jx_6_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24122,帕提亚护腰(赫菲斯托斯),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,2,24123,jx_6_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24123,帕提亚护腰(赫菲斯托斯),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,3,24124,jx_6_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24124,帕提亚护腰(赫菲斯托斯),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,4,24125,jx_6_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24125,帕提亚护腰(赫菲斯托斯),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25120,巡游者护靴(赫菲斯托斯),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,0,25121,jx_7_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25121,俾路支护靴(赫菲斯托斯),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,1,25122,jx_7_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25122,俾路支护靴(赫菲斯托斯),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,2,25123,jx_7_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25123,俾路支护靴(赫菲斯托斯),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,3,25124,jx_7_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25124,俾路支护靴(赫菲斯托斯),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,4,25125,jx_7_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25125,俾路支护靴(赫菲斯托斯),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26120,列王护身符(赫菲斯托斯),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,0,26121,jx_8_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26121,先知护身符(赫菲斯托斯),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,1,26122,jx_8_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26122,先知护身符(赫菲斯托斯),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,2,26123,jx_8_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26123,先知护身符(赫菲斯托斯),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,3,26124,jx_8_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26124,先知护身符(赫菲斯托斯),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,4,26125,jx_8_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26125,先知护身符(赫菲斯托斯),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27120,帝权之戒(赫菲斯托斯),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,0,27121,jx_9_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27121,善神之戒(赫菲斯托斯),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,1,27122,jx_9_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27122,善神之戒(赫菲斯托斯),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,2,27123,jx_9_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27123,善神之戒(赫菲斯托斯),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,3,27124,jx_9_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27124,善神之戒(赫菲斯托斯),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,4,27125,jx_9_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27125,善神之戒(赫菲斯托斯),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
